userName,score,content,at
Pengguna Google,1,aplikasi gk mutu ..bikin ribet mau masuk aja bertele - tele.. kelihatan klo asal2an .. seharusnya dibuat mudah jadi proses lebih cepat hemat waktu.. yg bikin ruwet semua data udah masukdah vaksin tp di aplikasi ini gk ada ..,2021-09-08 05:17:37
Pengguna Google,1,"Sebetulnya aplikasi sudah baik. Sertifikat saya setelah vaksin pun muncul. Namun, identitas diri seperti tgl lahir setelah diisi kenapa tidak ada perubahan. Ini berefek ke barcode saya jadi tidak muncul. Padahal barcode ini penting utk masuk ke tempat publik harus scan dulu. Mohon diperbaiki🙏",2021-09-26 10:16:53
Pengguna Google,1,Aplikasi banyak bug dan error'. Mau report buat laporan error' tapi bingung gak ada customer servicenya (gak ada fitur bug report) jadi intinya gw mau kasih tau kalo ini aplikasi banyak error' supaya dibenerin sama pengembangnya tapi gak ada fiturnya sama sekali.,2021-08-31 14:10:29
Pengguna Google,1,"UI Aplikasi tidak menyesuaikan layar Handphone, jadi yang pake handphone layar kecil dan jadul sama sekali gabisa lanjut setelah menekan Warga Negara Indonesia, tidak bisa menyetujui terms and condition jadi sama sekali tidak bisa masuk ke aplikasi. Ini sangat sangat buruk sekali aplikasinya.",2021-12-04 10:58:37
Pengguna Google,5,"Sebelum download sempat ragu krn baca ulasannya byk yang gak bisa masuk utk download sertifikat dll. Ada yg sama kasusnya spt saya sdh vaksin (saya br vaksin 1 awal Juni) tp tdk dpt pemberitahuan lewat sms. Tp setelah saya download & daftar semua bisa & lancar cuma bbrp kali diulang krn dibilang internet tdk ada. Jadi mungkin masalah2 gagal itu krn jaringan. Saya pertama downloadnya pake data selular trus pas mau daftar dibilang jaringan internet tdk ada, jd pake wifi",2021-07-02 05:24:04
Pengguna Google,2,"Update terbaru UI jadi lebih rapi dan mudah, notifikasi yang sebelumnya menganggu sekarang juga sudah tidak ada. Sayangnya sekarang malah sering error ketika check in, katanya GPS tidak sesuai dengan lokasi checkin",2021-12-02 06:43:39
Pengguna Google,2,"Kenapa sertifikat saya tidak muncul diaplikasi, katanya anda tidak memiliki sertifikat vaksin, padahal saya sudah selesai vaksin dosis 2, saya email sampaikan keluhan juga tidak ada responnya sama sekali. Kadang juga lama bgt kebukanya aplikasinya padahal sinyal udah stabil dan pebuh, tolong di upgrade dan diperbaiki lah pelayanannya, di email sama sekali tdk ada respon.",2021-09-30 10:22:25
Pengguna Google,1,"Sebelumnya bisa akses dan bisa download sertifikat vaksin, lalu ketika dibuka kembali malah ""tidak bisa masuk"" karena HP kemungkinan sudah di root. Maaf hp saya masih ori belum pernah diroot seperti itu. Tolkng diperbaiki, karena awalnya bisa masuk",2021-07-07 11:55:26
Pengguna Google,1,"Tampilan layar terpotong sehingga tombol lanjutkan tidak terlihat jadi stuck di tampilan syarat penggunaan dan kebijakan privasi, meskipun font size sudah diubah paling kecil, tombol tetap tidak muncul, semoga segera di perbaiki untuk handphone yang tipe layar nya agak kecil karena aplikasi jadi tidak bisa digunakan.",2021-11-03 12:00:59
Pengguna Google,1,"Apk ga guna bgt... Udah download ga bisa dipake, sampe tiket pesawat hangus gara gara saya ngga bisa masuk ke app sialan ini,buang buang waktu. TOLONG DI PERBAIKI LAGI, huruf & tulisan udah di perkecil pun sama ngga bisa masuk. Kalo ngga niat bikin app ENGGA USAH MENYUSAHKAN MASYARAKAT!",2021-11-17 16:43:08
Pengguna Google,1,"Tidak bisa login, waktu di peduli lindungi saya gapernah ada masalah, skr malah semuanya masalah buat login semua nomor email sudah coba katanya akun tidak ditemukan, lewat daftar malah nama sama nik katanya ga sesuai padahal dri KTP lohh. Saya juga sudah kontak WA kemenkes, kirim email, DM Instagram dan twitter kemenkes tp gada hasil, saya butuh bgt sertif vaksin ini gimanaaaaa",2023-04-18 02:18:20
Pengguna Google,1,Di update bukanya makin bener.. malah tambah eror. Tiket booster ilang. Ini malah ga bisa di buka aplikasinya.. ga niat . Cs juga di hubungi ga bisa di telfon ga bisa. Di wa suruh telfon di telfon suruh wa. Email ga ada balesan hahahaha program setengah2 malah kesanya bikin repot,2023-03-04 08:05:50
Pengguna Google,1,"Sangat terganggu dengan notifikasi aplikasi ini ... Tiap buka layar bunyi notifikasi , tiap nutup layar bunyi lagi ... HP di restat berkali kali juga masih sama ... Sudah keluar akun juga masih sama ... Apa harus UN-INSTALL baru berhenti ...",2021-10-10 09:57:54
Pengguna Google,1,"Ini aplikasi di perbarui bukannya mempermudah,malah nambah nambah masalah , Akun gua yg tadinya udah masuk gara gara diperbarui,malah ilang gk bisa masuk lagi, Mending gk usah diperbarui balikin ke aplikasi yg lama aja,bukannya mempermudah malah nambah ruwed.",2023-03-21 07:09:55
Pengguna Google,1,"Invalid signature mulu kalau mau login min... Kenapa itu ? Sebelumnya bisa login dan berhasil kemudian saya uninstall karena hp jadi lemot pake aplikasi ini, trus install lg karena ada kebutuhan untuk scan lokasi kunjungan malah gak bisa login. Wes... Wes... Repot repot... Tolong aplikasinya diperbaiki lagi ini belum stabil sekali.",2021-09-15 10:31:26
Pengguna Google,1,"tolong segera diperbaiki dong aplikasinya,saat cek sertifikat tertera tulisan sudah vaksin tapi saat mau melihat hasil sertifikatnya gabisaa. Udah coba diulang2 tetep sama. Tolong secepatnya diperbaiki. Buat apa disuruh kemana2 unjukin sertifikat vaksin tp giliran kita mau download sertifikat sulit. Terimakasih.",2021-08-02 04:20:11
Pengguna Google,2,Bagus untuk dev nya . Yang mau buat. Yaaa mungkin emang baru belajar buat aplikasi dan blom profesional.. Masih banyak yang harus di perbaiki.. Chek out/Check In Otomatis.. agar saat lokasi ponsel di luar zona tsb langsung check ou,2021-10-14 08:55:57
Pengguna Google,2,Aplikasinya masih blm sempurna dan msh sering error. Mau cek sertifikat vaksin udh masukin nama dan NIK abis itu stuck ga bisa di lanjut pas keluar tulisan periksa ga bs di klik. Mau lengkapi profil pas masukin tanggal lahir itu ga ada untuk pilihan tahunnya hanya ada pilihan bulan gmn ceritanya klo orang yg lahir dibawah 90an masa iya harus pencet manual mundur sampai ke tahun yang diinginkan ??Tolong disempurnakan dlu aplikasinya !,2021-08-12 03:57:58
Pengguna Google,1,"Masih jadi pertanyaan ke akuratan aplikasinya, Saat dirumah, lokasi tidak berubah. Yang di tampilkan di kec/kel sekitar Daerah kantor bukan kec/kel daerah rumah. Padahal sudah beda kec/kelmaupun daerah. Mau di refresh hp atau aplikasi tetep ga ada perubahan..",2020-05-06 06:26:35
Pengguna Google,1,"Semua data sudah diverifikasi, sudah dilakukan restart dan shutdown handphone tpi knpa kualitas masih jelek? Begitu dibuka, langsung terhenti😓 tolong jangan hanya menbah fitur tapi juga perbaiki sistem, sehingga bisa digunakan",2020-04-23 06:11:16
Pengguna Google,1,"Hapus saja ini applikasi pedulilindingi Tidak ada guna nya ini applikasi Karena apa.... sy sudah vaksin 2 X tapi tidak dapat sertifikasi Padahal saya sudah masukkan data nya dengan benar tapi di bilangnya data tidak tersedia di bel 119 extensen 9 tidak dapat terhubung Sudah sy imail dan sy isi data"" sy yang pedulilindingi minta tapi sampai sekarang belum juga di kirim sertifikasinya Jengkel banget 👺👺👺sama applikasi ini Tidak ada applikasi lain apaa ya!!!!! untuk mendapatka sertifikasi vakain",2021-08-04 16:38:40
Pengguna Google,2,habis install trs buka aplikasi. kemudian pilih warga negara trs muncul tampilan syarat penggunaan dan kebijakan privasi. cmn tombol lanjutnya gak ada.layarnya gak bisa di scrool kebawah. udah macet sampe disitu gak bisa masuk. saya pake android 8.1,2021-10-23 12:40:07
Pengguna Google,4,"Info: Masuk via email gagal krn tidak dapat kode verifikasinya? Ganti aja masuk via No.Hp. langsung bisa. Yang saya kurang suka, kalau klik tool KELUAR.. nanti pas mau masuk aplikasi mesti ngulang lagi dari awal (ver via Hp) dan tampilan2 persetujuan dengan banyak slide.",2021-09-23 10:11:45
Pengguna Google,1,"masalah dalam lokasi. dikatakan ""lokasi masih dalam lokasi buatan silahkan matikan dan mencoba lagi dalam 5 menit"". saya dah mencoba terus menerus tapi gak ada hasil. mungkin karena hp saya jelek atau gimana gak tau. yang jelas aplikasi ini di perguna untuk hp yang spek tinggi bukan kentang.",2021-07-26 10:09:54
Pengguna Google,1,"Aplikasi nya gajelas nih. Setiap mau masuk mall untuk kerja pasti gak bisa scan mulu. Alesan dari radius nya lah, koneksi lah, maps mental²an lah, dll tolong lah di permudah jangan di persulit!! -_-",2021-09-14 02:54:04
Pengguna Google,1,"Bagaimana sih ini?!! Saya udah berapa kali log in selalu gak ada setifikat vaksinnya.. Saya udah lewat wa juga tapi malahan katanya ""Data yang Anda masukkan salah/tidak valid pastikan Anda telah menginputkan data yang terdaftar pada Aplikasi Peduli Lindungi dengan benar"" Padahal NIK dan Nomor hp sudah tercantum di apk peduli lindungi",2021-12-12 23:12:36
Pengguna Google,1,"Bukan memudahkan malah mempersulit loading lama, error, sertifikat vaksin gak bisa di buka. Minta akses lokasi berkali2 padabal sudab dibuka. Tapi data tidak update. Certificate vaksin tidak ada. UNinstal dan install lagi tetap error bikin emosi",2021-09-17 16:46:19
Pengguna Google,5,"Perbaiki dong kak . Besok saya sudah mau sekolah, ini harus ada sertifikat vaksin. Dan waktu isi TANGGAL LAHIR ga bisa, udah berkali kali coba copy paste g bisa tetep muncul yg pengaturan tanggal dari aplikasi itu, keterangannya nggak muncul dikolom ,bukanya gk ngerti cara scroll tanggal tapi emang nge bug , tulisannya tetap TANGGAL LAHIR, udah di ulang ulang tetep nggak bisa Please 🙏",2021-10-17 15:48:26
Pengguna Google,1,"Maaf sebelumnya pas waktu dulu aplikasi peduli lindungi bisa masuk tetapi tidak bisa ngeunduh sertifikat vaksin, baru bisa lewat whatsaap kemenkes, dan sekarang pas udah di perbaharui jadi aplikasi satusehat kenapa malah tidak bisa kebuka sama sekali , padahal udah beberapa kali diperbaharui? Terimakasih ,",2023-03-30 06:11:52
Pengguna Google,2,"Sayang menurut saya appnya tidak berjalan sepenuhnya, untuk cek sertifikat aplikasi masih tidak merespon. Saya menyarankan untuk semua yang sudah vaksin namun belum dapat sertifikat atau sertifikatnya hilang bisa melakukan login melalui PC/laptop pada web pedulilindungi.id",2021-07-13 04:32:44
Pengguna Google,1,"Tolong bagi pihak developer,aplikasinya diperbaiki ini banyak ngelag nya,mau cek sertifikat,cek lokasi vaksin dll gk bisa bisa,pas diklik gak muncul apa2 selain layar putih.udah berhari2 saya coba tetap gk bisa2.saya sudah uninstal dan instal ulang gak bisa,hapus data gak bisa,dirifresh juga gak bisa ini gimana?.....",2022-08-20 09:38:40
Pengguna Google,2,"Hallo. Tolong aplikasinya diperbaiki, saya mencoba untuk membuka riwayat vaksin di aplikasi ini kenapa muncul ""registrasi vaksin menunggu pengumuman dari pemerintah"" padahal sebelumnya muncul hasil vaksim saya di aplikasi tapi setelah saya ingin membukanya kembali muncul notif seperti diatas tadi ! Mohon bantuan mengingat penting sekali hasil vaksin tersebut untuk keperluan kita berpergian ke luar kota maupun didalam kota ! Terimakasih semoga bisa membantu",2021-07-08 11:01:52
Pengguna Google,1,Kenapa aplikasi pedulindung gak bisa login setelah centang biru .ketahap selanjut nya .Tolong dong ini sangat merumitkan keadaan .Nomor call center nya juga gkada tersedia .Kalo nunggu balasan email sangat lama permasalahannya selesai .,2021-11-17 04:15:39
Pengguna Google,1,"App asal asalan kurang proporsional, sangat sulit mau masuk,mau ngisi TGL,BLN THN,harus ngeklik sesuai tanggal yg kita perlukan,contoh lahir 1980,sekarang 2021 kita harus klik mundurberkali kali dalam 1thn 12 bulan harus klik 12kali,kalo mundur ke tahun 1980 berapa X klik caba anda pikir,ambil contoh dari App lain dulu baru bikin sangat repot.....",2021-09-12 10:56:38
Pengguna Google,5,"Mohon kepada developer yg terhormat, aplikasi ini bagus saya ngerti tujuannya tapi mohon pikirkan untuk kami yg tmpatnya di pelosok beli kuota aja susah, sinyal lemot, dan sering gangguan klu semuanya aktivitas ada di aplikasi kmi jadi ribet. Kalau dikota ya enak ada wifi, sinyal internet bagus, listrik jarang mati, cari kuota dan konter hp mudah tapi klu kami ?",2021-10-11 10:49:29
Pengguna Google,1,"Yang pernah ngalamin tiba² hp lag, Panas dan batreai terkuras dari biasanya, aplikasi ini berusaha mengumpulkan Informasi data pengguna, seperti Lokasi, Foto dan Video. Dan data nya dikumpulkan untuk tunuan tertentu. Kemarin data saya terdaftar di Aplikasi Pinjol tanpa sepengetahuan saya.",2022-04-17 15:05:53
Pengguna Google,2,"Terima kasih respon pesan saya sebelum. saya kembali respon balesan pihak peduliLindungi. saya sudah memakai font kecil, memang saja aplikasi peduliLindungi pada tombol setuju/saya mengerti. bahwa tombol tersebut tidak muncul dengan ukuran height handphone 92.5 - 65.5 mm. Saya harap, jika aplikasi peduliLindungi meningkatkan/perbarui perfoma peduliLungi memperhatikan kembali height responsive mobile.. terima kasih sudah respon pesan saya",2021-11-05 02:19:25
Pengguna Google,1,"Aplikasi masih kurang baik, sering terjadi hang secara tiba-tiba, profil tidak bisa diganti, kalau mendaftar sendiri itu kadang nunggu lama otpnya sekalinya bisa tidak bisa masuk padahal otp benar. Mohon kedepannya bisa diperbaiki kembali.",2021-09-14 10:37:59
Pengguna Google,3,Hmm UI nya terlalu tidak simpel.. pandangan mata jadi kurang nyaman.. lebih bagus model tipe line icon daripada full flat icon.. mungkin bisa jadi bhan evaluasi lg kedepan. Thanks,2021-12-08 09:01:02
Pengguna Google,1,"Saya sudah terima sms bahwa sertifikat vaksin saya sudah ada dan suruh akses melalui apk ini, setelah saya buka saya cek pakai nik sudah benar tapi ketika dipencet lihat sertifikat malah error, berkali-kali begitu terus, malah kadang dikira nik belum terdaftar vaksin juga gmna sih.",2021-11-10 18:56:11
Pengguna Google,1,"Tolong diperbaiki aplikasi terutama dibagian pencarian tanggal lahir, kenapa tdk bisa langsung diketik saja, melainkan harus direverse button pada kelendernya, coba cari yy kelahiran thn 1940an, liat capek gak jarinya buat mengepress button reversenya, harus berapa lama waktu yg diperlukan, sama sekali tidak effisien",2022-02-19 04:58:36
Pengguna Google,1,"Tolong dong, jgn bisa nya cuma ngasi banyak aturan, tapi sendiri nya nggk bisa ngasi pelayanan yg benar. Registrasi nggk bisa mulu, ngebug lah, salah masukin lah, padahal semua sudah benar, jaringan bagus. Giliran pihak2 berwajib nya di mintai tolong malah saling menyalah kan!Gara2 ini abg saya di do dari perusahaan, karna sertivikat vaksin nya tiba2 nggk muncul pas mau absen, padahal tadi nya bisa. Selain nggk berguna apk ini memutus rezeki org sih.",2022-12-14 03:36:41
Pengguna Google,1,"Akun sudah terdaftar dan NIK ,No hp,dan alamat email jg sudah benar. Tetapi waktu mau login ke paspor digital atau mau cek sertifikat vaksin di bilang NIK dan no hp tidak terdaftar. Di cek di web juga tidak muncul. ( Hanya muncul keterangan sudah di vaksin yang kedua,untuk sertifikat nya tidak bisa terlihat ) Telp di 119 ext 9 juga tidak bisa di hubungi. Mohon di perbaiki aplikasinya. Supaya mudah di gunakan. Terimakasih.",2021-07-20 07:03:57
Pengguna Google,5,sangat bagus program SATUSEHAT INI Terimakasih 🙏,2025-04-27 01:57:27
Pengguna Google,1,"Sulit akses, setiap kali buka selalu diminta login padahal sudha daftar. Setelah login diberikan otp kemudian setelah itu minta akses, sudah diijinkan tapi malah ga bisa masuk. Gimana sih, aplikasi bukannya membantu tapi malah bikin jengkel.",2021-08-05 00:02:59
Pengguna Google,1,"Mohon di perbaiki lagi untuk sistemnya, sebenarnya sangat bermanfaat karena kita bisa tau lokasi yg kita lalui sudah masuk zona apa!! Tapi sekarang tiap masuk ke aplikasi, gk bisa, susah, keluar keluar sendiri dari aplikasi.. Mohon di perbaiki lagi... Untuk sementara di uninstall dulu🙏🙏",2020-04-23 03:57:56
Pengguna Google,1,Dulu waktu pakai apk peduli lindungi sdh daftar tp stlh ganti apk satu sehat mau masuk & ganti nomer hp baru tdk bisa... bahkan pakai email pun masuk nya jg di tolak... ada tulisan wrn merah user not ready /exit klo tdk salah... Tlng diperbaiki lagi apk nya spy bisa dftr dgn nomer hp atau email baru klo misal kita gnt nomer atw email yg baru. Sinyal jg tdk bagus spt dulu klo mode ultra hemat data aktif tdk ada sinyal masuk tdk spt apk yg lainnya.... Thx minnnn....,2023-03-10 16:54:19
Pengguna Google,1,"Aplikasinya sangat buruk. Registrasinya susah sekali. Dicoba berkali-kali baru bisa. Giliran sudah bisa, tibalah ujian kesabaran selanjutnya yaitu ketika mau mengisi data di Akun, Nama dan NIK tdk sesuai, padahal sudah sesuai KTP. Ujian kesabaran selanjutnya nmr OTP untuk verifikasi tdk muncul-muncul. Maunya apa sih ini aplikasi!! Bikin EMOSI !!",2021-10-04 15:48:10
Pengguna Google,1,"Notifikasi udah aktif, install ulang berkali² masih jg stuck di logo.. Aplikasi gak jelas banget, siapa sih yang bikin ? SDMnya rendah banget... Apa emang begini aplikasi bikinan pemerintah ? ini ada pula, perusahaan yg msh minta sertifikat vaksin covid di akhir tahun 2024..",2024-11-10 08:17:06
Pengguna Google,1,"Ini kan aplikasi dibawah naungan pemerintah, harusnya sebelum aplikasi diluncurkan sudah terintegrasi dengan baik dengan server pusat. Ini terkadang sebaliknya sering terjadi sesuatu yang mungkin diluar dari apa yang tidak inginkan (Sertifikat Vaksin Tidak Muncul, Terkadang Muncul Tapi Saat Kembali Buka Aplikasi Malah Sertifikatnya hilang lagi). Mohon advicenya, saya yakin dan percaya yang membuat aplikasi ini Aplikatornya sudah memiliki kemampuan IT tinggi dan profesional. Terimakasih",2021-08-27 18:45:16
Pengguna Google,1,"Masa mau lihat sertifikat vaksin aja gabisa terus, mau daftar juga dipersulit terus, aplikasi apa sih ini, gajelas banget, kalo ada bintang yang minus mau kasih yang minus aja, terlalu ribet, saya yang masih muda merasa ini ribet banget gimana yang tua yang ga terlalu paham gadget",2021-09-16 08:55:45
Pengguna Google,1,"Tidak dapat mengubah data (mengisi nomor telepon). Berkali2 masuk ke menu edit profil, namun tidak pernah berhasil mengubah data karena SMS verifikasi tidak pernah dapat diinput (no response saat menekan tombol verifikasi). Akhirnya tidak dapat mengubah data karena (katanya) sudah melakukan perubahan data 5 kali, padahal seluruh percobaan perubahan data tidak berhasil!",2021-08-12 09:36:29
Pengguna Google,1,"Akun yang dulu sudah terdaftar udh ga bisa diakses terus, giliran daftar ulang malah permintaan ditolak, padahal mau cek sertifikat vaksin karna ada keperluan malah ga bisa masuk,tolong diperbaiki dong servernya. Padahal dulu bagus""aja loh",2024-03-05 07:43:13
Pengguna Google,1,"Harusnya kalo mau di update itu di benerin 100% dulu kelancarannya, biar pengguna gak jadi ribet, mau masuk susah, mau daftar lagi gak bisa, udah dapat otp gak bisa di masukkan dengan tulisan akun tidak terdaftar,padahal otp sudah dikirim, sudah di masukkan ,tapi tetap gak bisa masuk. Yang bener donk, cari ahli IT yang moncer, jangan bayarin IT yang setengah setengah ilmunya. Kalo sudah ready 100% baru di launching. Pembaharuan bukannya lancar, malah bikin susah.",2023-03-04 22:26:53
Pengguna Google,1,"Sertivikat vaksin pertama dan kedua tidak tersedia, padahal sebelum nya udah ada tapi sekarang hilang. Klo emang data sertivikat vasin ga bisa di simpan di apk peduli lindung beri keterangan sebelumnya, biar pengguna bisa langsung download jadi ga ribet pas butuh sertivikat vaksin",2021-11-04 06:24:57
Pengguna Google,2,"Kemaren jadi tapi sekarang keterangannya tidak ada jaringan, padahal paket data on GPS on juga, udah di muat ulang, uninstal apk ini download lagi berkali kali tetep ngga bisa, mohon bantuannya ya, soalnya saya laporan kerjanya pake apk ini buat cari tau di daerah saya zona apa, terimakasihhh",2021-07-07 07:01:30
Pengguna Google,1,"Ini gimana sih, udah daftar akun, pas mau cek serifikat vaksin kenapa akunnya hilang dan harus login lagi, dan pas login kenapa kode verifikasinya lama banget, diulang sampe beberapa kali kode verifikasi login ga keluar keluar, padahal email yang dipakai sudah benar, ini gimanaaaaaa.....",2021-09-10 06:31:41
Pengguna Google,1,"Maaf terlalu sangat ribet pada saat menulis tanggal lahir saja harus mundur puluhan tahun mencet mencet...lama suusah , mestinya di pilihan tanggal (di klik langsung bisa di scroll sesuai tahun kelahiran dan langsung bisa ketik tanggal bulan lahirnya) , bukan menggeser i kalender mulai tahun 2021 ke ditahun ke 90 80 an itu namanya... Ribet.... Tolong tim IT nya perbaiiki lagi. Kalau mau yg bagus supaya penggunanya nanti bisa puas dg hasil yg anda ciptakan.semangat",2021-12-31 03:22:16
Pengguna Google,1,"Aplikasi masih payah pada tampilan. Hp galaxy duos saya tidak bisa mencapai kursor tanda setuju untuk syarat dan ketentuan di halaman muka aplikasi saat masuk pertama kalinya. Alhasil, tidak bisa registrasi akun di aplikasi, karena tidak nampak klik tombol setuju yang pada hp lain ada di bagian bawah. Perbaikilah supaya aplikasi nasional seperti ini bisa untuk segala jenis Hp yang berbasis android.",2021-08-18 12:10:56
Pengguna Google,2,"Kemarin di aplikasi sempat ada pendaftaran booster...eh sekarang menghilang entah kemana! Kalau daftar lwt peduli lindungi tdk dapat cuan krn terdata online, kalau datang lsg tuk booster kan lumayan dpt cuan yg dilapangan/Pemda... betul tidak? Fitur/ kebijakan berubah² ""mencapai celah"".",2022-03-04 13:30:38
Pengguna Google,1,"Ini kok banyak banget masalah ya, pertama, sertifikat ke tiga saya munculnya di sertifikat kedua, dan yang kedua menjadi sertifikat pertama, yang pertamanya gk muncul. Trus barusan saya update apk-nya malah yang muncul sertifikat pertama doang, sertifikat 2 dan 3 kagak ada. APK ini yang buat sekelas pemerintah loh, kok banyak banget masalahnya. Benerin lahh..... Mohon maaf bila saya lancang, ini bukan menyerang ya.. tapi berpendapat",2022-09-18 00:48:54
Pengguna Google,1,"Setelah update jadi ngga bisa login, layar ngga full tidak bisa di scroll, settingan font sudah di ubah jadi paling kecil tetap ngga bisa, katanya wajib pakai aplikasi ini tapi kok ngga compatible di semua android, merepotkan masyarakat aja",2021-11-08 12:19:35
Pengguna Google,1,"Kocak sekali aplikasi milik negara ini, di revamp bukannya biar mempermudah malah mempersulit, dengan pindahnya fitur"" yang sebelumnya sudah terbiasa dengan tampilan pedulilindungi. Sudah booster di pedulilindungi tapi di satusehat vaksin ke 2 saja.",2023-03-05 02:06:35
Pengguna Google,1,"Sudah regristasi masuk kan NIK ke aplikasi tp sertifikat nya gk keluar""..misal kan sudah keluar terus logout ganti akun lain terus kembali ke akun yang lama sertifikat nya gk ada lagi mlah masuk kan NIK lagi dan sudah masukkan NIK ttep tidak keluar jg sertifikat nya..yg keluar hanya (terdeteksi dan sudah vaksin ke2) tp sertifikat tidak ada alias hilang",2022-02-27 10:50:03
Pengguna Google,1,"Data sudah lengkap waktu pendaftaran. Klo mau QR code malah disuruh ngulangi lagi isi data lagi. Sudah mau isi data, lagi lagi kesulitan isi tgl. Lahir. Ga bisa isi lgsg ketik tgl. Harus mengggeser geser mundur. Lha klo yg lahirnya th.60an...lha lama banget geser gesernya. 😭😭 Halaah....maleeesss....ribeeet bangeeet.",2021-09-16 12:18:49
Pengguna Google,1,"Kenapa yaa,,setelah diperbarui aplikasinya malah nggak bisa dibuka sama sekali alias error,, Sudah bolak balik di instal lg,,tp hasilnya masih saja tetep sama nggak bisa dibuka trs,, Pdhl kalo mau krja,,diwajibkan harus scan dulu,,wajib cek in cek out setiap hari,,kalo aplikasinya nggak bisa dibuka,,trus siapa yg mau tanggung jawab,,",2021-09-05 06:05:58
Pengguna Google,1,"Sertifikat vaksin pertama ga keluar, sy coba hapus terus instal ulang berharap bisa muncul sertifikatnya eh malah ga bisa masuk. Payah nih. Tolong dong dibikin canggih aplikasinya klu memang jadi aplikasi utama layanan publik.",2021-10-24 04:44:14
Pengguna Google,1,"Mohon akurasi lokasinya diperbaiki, karena lokasi yang ditampilkan tidak pernah sesuai dengan lokasi terbaru walau GPS sudah dihidupkan. Bila memasukkan secara manual juga masih menampilkan lokasi lama, membuat mode pesawat dan mematikan GPS juga masih sama; hal ini sangat menghambat pengguna yang perlu bergerak cepat; terimakasih.. 🙏",2021-11-07 22:00:57
Pengguna Google,1,"Selalu gagal login. Padahal sdh terdaftar dan no oto sdh diterima. Pasti crash dan tutup sendiri. Aplikasi rusak dan ga layak tapi ehac semua diintegrasikan dg aplikasi ini. Tolong kembalikan llagi opsi ehac di web, biar ada opsi selain menggunakan apps yg ga layak ini.",2021-10-07 14:40:33
Pengguna Google,2,"Tolong.. agar server bekerja lebih baik lagi, karna sering kluar sendiri saat akses melihat detail wilayah sktr yg berada di zona merah serta notif kadang tidak ada,jika masuk di aplikasi baru muncul. Ada aplikasi ini sangat baik tapi jika bermasalah jadinya sia sia..",2020-04-23 03:44:47
Pengguna Google,2,"Aplikasinya sangat membantu tapi mungkin bisa ditambahkan fitur keamanan untuk log ini (password) takutnya bila HP jatuh dan ditemukan orqng lain, sangat muda untuk diakses apalagi memuat data- data penting, NIK, tgl lahir dll",2021-09-28 06:51:02
Pengguna Google,1,"Sudah berhasil buat akun. Anehnya kenapa setiap kali tutup aplikasinya pas mau masuk lagi gabisa, selalu minta izin akses lokasi padahal sudah di izinkan, masa iya harus uninstall aplikasi lalu instal lagi tiap kali mau pake",2021-08-30 12:10:59
Pengguna Google,1,"Aduhh..gimana cara menjalankan aplikasi kalo pas mau liat sertifikat vaksin aja gak bisa..malah yg ditampilin warna putih. Kalo kayak gini gak ada gunanya atuh. Buat apa disuruh download ni aplikasi kalo kagak bisa dipake. Tolong sistem nya di perbaiki lagi ya min. Soalnya saya malu kalo harus ketahan di depan mall cuma gara-gara aplikasi error' ini, udah coba berkali-kali, tapi ttp gak bisa diakses, malu orang dibelakang pada nunggu. Padahal sinyal di sana bagus + baru isi kuota juga.",2022-10-12 01:33:38
Pengguna Google,1,"Tolong dong , kalo bikin aplikasi tuh yg mudah di gunakan . Jgn sulit kan penggunaan aplikasi ini Seperti pengisian tgl lahir aja harus tekan panah mundur sebanyak sesuai thn ..contoh saya thn 1976...jadi ga bisa cepet dan kurang efektif aplikasi ini Thanks..",2021-09-01 07:03:17
Pengguna Google,1,"Terlalu banyak errornya. Update error, buka aplikasi kadang bisa kadang gak, buka fitur dalam aplikasinya pun begitu. Tolong dibenerin karena banyak programmer Indonesia yang hebat dan bisa, tapi tolong juga bayarnya ke mereka yang bener juga harganya.",2023-06-27 06:28:54
Pengguna Google,1,"Aplikasi yang paling tidak user friendly, keluar aplikasi lalu masuk lagi susah, minta akses lokasi berkali-kali, paling nyebelin kalo pas butuh cepat, jadinya stres sendiri. Coba dicek lagi deh... harusnya kan aplikasi ini membantu",2021-10-02 22:24:22
Pengguna Google,1,"Aplikasinya bagus, hanya saja setelah di update aplikasi nya ketika dibuka selalu force close, udah restart smartphone ny juga masih tetap sama min. Tolong diperbaiki min biar tau daerah mana yg red zone mana yg tidak",2020-04-22 23:41:07
Pengguna Google,4,"Opsi permintaan aplikasi bertele-tele. Saya sudah mengaktifkan semua akses di hp, masi saja gakbisa masuk. Lemot bagi apknya, tidak bisa digunakan. Niat pembentukan baik, saya akui ini sangat baik. Tapi tolong dong, diperbaiki sistemnya, boro² mau akses apapun, mau masuk aja hmm -___-",2022-06-10 04:34:48
Pengguna Google,3,"Tujuan aplikasi ini baik, ttp selain loading agak lambat, msh kurang akurat. Saya lagi di rmh kok muncul notif saya keluar dari zona karantina mandiri, dan notif tdk tepat ini muncul berulang ulang sgt mengganggu.",2020-04-22 02:36:27
